ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-11-23T00:00:00.000Z,3TYLC5LN9RT43B769,2024,Tacoma TRD Off-Road,Available,True,Factory to port,60661,BRONZE OXIDE,SOFTEX EMBOSSED BLACK,356,Toyota of Cedar Park,https://www.toyotaofcedarpark.com,True,50 State Emissions | Ball Mount | Connectivity Kit | Dash Cam | Exhaust Tip Black Chrome | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-28T00:00:00.000Z,3TYLC5LN9RT43C436,2024,Tacoma TRD Sport,Available,False,Factory to port,60279,BRONZE OXIDE,SOFTEX EMBOSSED BLACK,356,Round Rock Toyota,https://www.roundrocktoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Premium Package | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-07T00:00:00.000Z,3TYLC5LN9RT44A200,2024,Tacoma Limited,Available,False,Factory to port,59808,BLACK,EB BLACK,356,Toyota of Cedar Park,https://www.toyotaofcedarpark.com,True,50 State Emissions | Adaptive Variable Suspension (AVS) | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-12-09T00:00:00.000Z,3TYLC5LN9RT44A956,2024,Tacoma TRD Off-Road,Available,False,Factory to port,60829,UNDERGROUND,SOFTEX EMBOSSED BLACK,428,Universal Toyota,https://www.universaltoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip Black Chrome | Market5 Adjustment | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Protection Package | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
Unknown,3TYLC5LN9RT45D092,2024,Tacoma TRD Off-Road,,False,Factory to port,54055,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),498,Groove Toyota,https://www.groovetoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | Moonroof<br> | Mudguards | TRD Off-Road Upgrade Package<br>
2024-12-17T00:00:00.000Z,3TYLC5LN9RT45F294,2024,Tacoma TRD Off-Road,Available,False,Factory to port,57450,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),132,Four Stars Toyota,https://www.fourstarstoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
Unknown,3TYLC5LN9RT48E181,2024,Tacoma TRD Off-Road,,False,Factory to port,57925,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,498,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | Mudguards | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Premium Package<br>
2025-01-09,3TYLC5LN9RT48E343,2024,Tacoma TRD Sport,,False,Factory to port,49749,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),356,Joe Machens Toyota,https://www.joemachenstoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | All Weather Floor Liners | Heated Front Seats | Illuminated Front Emblem[installed_msrp] | Mudguards | Owner's Portfolio
2025-01-10T00:00:00.000Z,3TYLC5LN9RT48F394,2024,Tacoma TRD Sport,Available,False,Factory to port,50390,BRONZE OXIDE,FABRIC BLACK/WHITE,356,Toyota of Cedar Park,https://www.toyotaofcedarpark.com,True,50 State Emissions | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip Black Chrome | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-07-12T00:00:00.000Z,3TYLC5LNXRT001390,2024,Tacoma TRD Off-Road,Available,False,At dealer,51552,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),306,Yokem Toyota,https://www.yokemtoyota.com,False,"2024 TACOMA LIFT,WHEELS,TIRES,TINT | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package"
2024-07-09T00:00:00.000Z,3TYLC5LNXRT001499,2024,Tacoma TRD Off-Road,Available,False,At dealer,51641,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),444,Kirk Toyota,https://www.kirktoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package
2024-07-09T00:00:00.000Z,3TYLC5LNXRT002829,2024,Tacoma TRD Off-Road,DealerHold,False,At dealer,56256,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),420,Don McGill Toyota,https://www.donmcgilltoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Don McGill Protection Package | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-07-29T00:00:00.000Z,3TYLC5LNXRT003298,2024,Tacoma TRD Sport,Available,False,At dealer,51856,ICE CAP,FABRIC BOULDER/BLACK (SMOKE SILVER),370,Van-Trow Toyota,https://www.vantrowtoyota.com,False,50 State Emissions | Ball Mount | Bed Extender | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-08T00:00:00.000Z,3TYLC5LNXRT003785,2024,Tacoma TRD Off-Road,Available,True,Factory to port,55283,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),199,Freeman Toyota,https://www.freemantoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-08-18T00:00:00.000Z,3TYLC5LNXRT005391,2024,Tacoma TRD Sport,Available,False,At dealer,52525,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),320,Don Ringler Toyota,https://www.donringlertoyota.com,True,"50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Bed Scene Lighting** | Blackout Package | Connectivity Kit | DON RINGLER TOYOTA FAMILY PLAN | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Premium Package | Window Tint, Door Edge, Door Cup Guards and Nitrogen Filled Tires"
2024-09-04T00:00:00.000Z,3TYLC5LNXRT006010,2024,Tacoma TRD Sport,Available,False,At dealer,52292,SUPERSONIC RED*,FABRIC BOULDER/BLACK (SMOKE SILVER),361,Huntsville Toyota,https://www.huntsvilletoyotapm.com,True,50 State Emissions | Bed Extender | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-19T00:00:00.000Z,3TYLC5LNXRT007450,2024,Tacoma TRD Off-Road,Available,False,At dealer,55871,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),486,Toyota of Brookhaven,https://www.toyotaofbrookhaven.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-09-24T00:00:00.000Z,3TYLC5LNXRT007738,2024,Tacoma TRD Sport,DealerHold,False,At dealer,55162,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),261,Street Toyota,https://www.streettoyota.com,False,50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-09-22T00:00:00.000Z,3TYLC5LNXRT008193,2024,Tacoma TRD Sport,DealerHold,False,At dealer,59472,UNDERGROUND,SOFTEX EMBOSSED BLACK,404,Fred Haas Toyota World,https://www.fredhaastoyota.com,False,50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Premium Package | Vehicle Fueling | Vehicle Protection Package
2024-09-24T00:00:00.000Z,3TYLC5LNXRT008243,2024,Tacoma TRD Sport,Available,False,At dealer,59957,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,208,Vandergriff Toyota,https://www.vandergrifftoyota.com,False,50 State Emissions | Bed Extender | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Premium Package | Vehicle Fueling | Vehicle Protection Package
2024-10-07T00:00:00.000Z,3TYLC5LNXRT008677,2024,Tacoma TRD Pro,DealerHold,True,At dealer,68476,UNDERGROUND W/ BLACK ROOF*,SOFTEX + PRINT BLACK,376,Toyota of Midland,https://www.toyotaofmidland.com,False,50 State Emissions | AutoInc Prime Protection | Ball Mount | Bed Extender | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TMV | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-17T00:00:00.000Z,3TYLC5LNXRT009182,2024,Tacoma TRD Off-Road,DealerHold,False,At dealer,60292,UNDERGROUND,SOFTEX EMBOSSED BLACK,387,Gullo Toyota of Conroe,https://www.gullotoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-20T00:00:00.000Z,3TYLC5LNXRT009294,2024,Tacoma TRD Off-Road,Available,False,At dealer,52896,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),198,Toyota of Rockwall,https://www.toyotaofrockwall.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Package
2024-10-19T00:00:00.000Z,3TYLC5LNXRT009361,2024,Tacoma TRD Off-Road,Available,False,At dealer,53539,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),218,Family Toyota of Burleson,https://www.familytoyotaofburleson.com,False,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-25T00:00:00.000Z,3TYLC5LNXRT009375,2024,Tacoma Limited,Available,False,At dealer,59334,BLACK,SOFTEX + PRINT BOULDER,11,Bob Howard Toyota,https://www.bobhowardtoyota.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | BOB HOWARD CONNECT | Bed Step (non-powered)** | CERAMIC WINDOW TINT | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Resist All 360 | Spray-On Bed Liner** | Vehicle Fueling
2024-11-02T00:00:00.000Z,3TYLC5LNXRT009795,2024,Tacoma TRD Pro,DealerHold,True,Factory to port,67991,UNDERGROUND W/ BLACK ROOF*,ED COCKPIT RED,428,Sterling McCall Toyota,https://www.sterlingmccalltoyota.com,False,50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | MARKET ADJUSTMENTS  | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package | iKon Wheel Locks Tint RESISTALL
2024-11-19T00:00:00.000Z,3TYLC5LNXRT009974,2024,Tacoma TRD Off-Road,Available,True,Factory to port,61459,SOLAR OCTANE*,SOFTEX EMBOSSED BLACK,418,Don McGill Toyota of Katy,https://www.toyotaofkaty.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | Premium Paint Charge | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-21T00:00:00.000Z,3TYLC5LNXRT010025,2024,Tacoma TRD Pro,DealerHold,True,Factory to port,67702,ICE CAP W/ BLACK ROOF*,ED COCKPIT RED,218,Family Toyota of Burleson,https://www.familytoyotaofburleson.com,False,50 State Emissions | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Package
2024-11-21T00:00:00.000Z,3TYLC5LNXRT010042,2024,Tacoma TRD Off-Road,Available,False,Factory to port,53964,SUPERSONIC RED*,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),428,Community Toyota,https://www.communitytoyota.com,False,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | Premium Paint Charge | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-20T00:00:00.000Z,3TYLC5LNXRT010090,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52147,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),266,Lithia Toyota of Abilene,https://www.toyotaabilene.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-08T00:00:00.000Z,3TYLC5LNXRT010235,2024,Tacoma TRD Off-Road,Available,False,Factory to port,60796,BLACK,SOFTEX EMBOSSED BLACK,191,Toyota of Richardson,https://www.toyotaofrichardson.com,False,50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-11-08T00:00:00.000Z,3TYLC5LNXRT010316,2024,Tacoma Limited,Available,False,Factory to port,60322,WIND CHILL PEARL*,EB BLACK,418,Don McGill Toyota of Katy,https://www.toyotaofkaty.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Ball Mount | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | Premium Paint Charge | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-11-12T00:00:00.000Z,3TYLC5LNXRT010459,2024,Tacoma TRD Off-Road,Available,False,Factory to port,61365,SOLAR OCTANE*,SOFTEX EMBOSSED BLACK,84,Jim Norton Toyota,https://www.jimnortontoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Jim Norton Toyota Protection Pkg | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-18T00:00:00.000Z,3TYLC5LNXRT010512,2024,Tacoma TRD Sport,Available,False,Factory to port,57375,SUPERSONIC RED*,FABRIC BOULDER/BLACK (SMOKE SILVER),446,North Park Toyota of San Antonio,https://www.northparktoyota.com,False,14-in. Audio Multimedia Display (with TRD Sport Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | TRD Sport Upgrade Package | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-24T00:00:00.000Z,3TYLC5LNXRT010591,2024,Tacoma Limited,Available,False,Factory to port,59808,CELESTIAL SILVER METALLIC,SOFTEX + PRINT BOULDER,446,North Park Toyota of San Antonio,https://www.northparktoyota.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-11-17T00:00:00.000Z,3TYLC5LNXRT010980,2024,Tacoma TRD Sport,Available,False,Factory to port,52377,ICE CAP,FABRIC BOULDER/BLACK (SMOKE SILVER),223,Shottenkirk Toyota Granbury,https://www.shottenkirktoyotagranbury.com,False,14-in. Audio Multimedia Display | 50 State Emissions | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-18T00:00:00.000Z,3TYLC5LNXRT011031,2024,Tacoma TRD Off-Road,Available,False,Factory to port,60430,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,97,SouthWest Toyota of Lawton,https://www.southwesttoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-21T00:00:00.000Z,3TYLC5LNXRT011126,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52297,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),191,Toyota of Richardson,https://www.toyotaofrichardson.com,False,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Package
2024-11-21T00:00:00.000Z,3TYLC5LNXRT011174,2024,Tacoma TRD Off-Road,Available,False,Factory to port,57969,SUPERSONIC RED*,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),435,Cavender Toyota,https://www.cavendertoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Cavender Protection Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Premium Paint Charge | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-26,3TYLC5LNXRT43A582,2024,Tacoma Limited,DealerHold,False,Factory to port,59564,WIND CHILL PEARL*,EB BLACK,444,Coad Toyota,https://www.coadtoyota.com,True,50 State Emissions | All Weather Floor Liners | BedStep®[installed_msrp] | Door Edge Guards[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | Illuminated Front Emblem[installed_msrp] | Mudguards | Premium Paint | Spray On Bedliner[installed_msrp]
2024-12-12T00:00:00.000Z,3TYLC5LNXRT44B937,2024,Tacoma TRD Sport,Available,False,Factory to port,59411,ICE CAP,SOFTEX EMBOSSED BLACK,427,Doggett Toyota of Beaumont,https://www.doggetttoyotabeaumont.com,True,50 State Emissions | Ball Mount | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Premium Package | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-12-17T00:00:00.000Z,3TYLC5LNXRT45D716,2024,Tacoma TRD Sport,DealerHold,True,Factory to port,58680,UNDERGROUND,SOFTEX EMBOSSED BLACK,356,Toyota of Cedar Park,https://www.toyotaofcedarpark.com,True,50 State Emissions | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip Black Chrome | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step | TRD Sport Premium Package | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-24T00:00:00.000Z,3TYLC5LNXRT46D260,2024,Tacoma TRD Sport,Available,False,Factory to port,52891,SUPERSONIC RED*,FABRIC BOULDER/BLACK (SMOKE SILVER),429,Red McCombs Toyota,https://www.redmccombstoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | Ball Mount | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-12-30T00:00:00.000Z,3TYLC5LNXRT47D948,2024,Tacoma TRD Sport,Available,False,Factory to port,55733,BRONZE OXIDE,FABRIC BOULDER/BLACK (SMOKE SILVER),198,Toyota of Rockwall,https://www.toyotaofrockwall.com,True,14-in. Audio Multimedia Display (with TRD Sport Upgrade Package) | 50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Vehicle Fueling | Vehicle Protection Package
Unknown,3TYLC5LNXRT47E209,2024,Tacoma TRD Off-Road,,False,Factory to port,58714,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,464,Toyota of Colorado Springs,https://www.toyotaofcoloradosprings.com,True,50 State Emissions | Mudguards | Predator Tube Steps[installed_msrp] | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Premium Package<br> | Tailgate Insert - Gunmetal[installed_msrp]
2024-10-14T00:00:00.000Z,3TYLF5LN0RT006637,2024,Tacoma Trailhunter,Available,False,At dealer,67026,UNDERGROUND,SOFTEX + EMBOSS MINERAL,205,Toyota of Fort Worth,https://www.toyotaoffortworth.com,False,50 State Emissions | Ball Mount | Bed Extender | Connectivity Kit | Dash Cam | Mudguards | PDS - with Texas State Inspection | Spray-On Bed Liner** | TFW Protection Package | TRAILHUNTER PACKAGE | Tailgate - Insert | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-05T00:00:00.000Z,3TYLF5LN0RT007321,2024,Tacoma Trailhunter,DealerHold,True,At dealer,68225,ICE CAP,SOFTEX + EMBOSS MINERAL,376,Toyota of Midland,https://www.toyotaofmidland.com,False,50 State Emissions | AutoInc Prime Protection | Ball Mount | Bed Extender | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Roof Rack** | Spray-On Bed Liner** | TMV | TRAILHUNTER PACKAGE | Tailgate - Insert | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-28,3TYLF5LN0RT009389,2024,Tacoma Trailhunter,,False,Port to dealer,65284,CELESTIAL SILVER METALLIC,SOFTEX + EMBOSS MINERAL,356,Joe Machens Toyota,https://www.joemachenstoyota.com,True,50 State Emissions | Door Edge Guards[installed_msrp] | Mudguards | Spray On Bedliner[installed_msrp] | TRAILHUNTER PACKAGE | Tailgate Insert - Black[installed_msrp]
2024-11-13T00:00:00.000Z,3TYLF5LN0RT010350,2024,Tacoma Trailhunter,DealerHold,False,Factory to port,67740,BLACK,SOFTEX + EMBOSS MINERAL,198,Toyota of Rockwall,https://www.toyotaofrockwall.com,True,50 State Emissions | Ball Mount | Connectivity Kit | Dash Cam | Mudguards | PDS - with Texas State Inspection | Roof Rack** | Spray-On Bed Liner** | TRAILHUNTER PACKAGE | Tailgate - Insert | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-26T00:00:00.000Z,3TYLF5LN0RT43A940,2024,Tacoma Trailhunter,Available,False,Factory to port,66341,UNDERGROUND,SOFTEX + EMBOSS MINERAL,435,Cavender Toyota,https://www.cavendertoyota.com,True,50 State Emissions | Ball Mount | Cavender Protection Package | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRAILHUNTER PACKAGE | Tailgate - Insert | Vehicle Fueling | Vehicle Protection Package
