ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-07-18,JTEEU5JR2R5315219,2024,4Runner SR5,,False,At dealer,42153,Underground,Black/Graphite Fabric,270,Stephen Wade Toyota,https://www.stephenwadetoyota.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Door Edge Guards[installed_msrp] | Ikon GPS | Keep it Wild Savings [keep_it_wild_21] | USB Dual Power Port[installed_msrp]
2024-07-18,JTEEU5JR5R5315151,2024,4Runner SR5,,False,At dealer,42209,Nautical Blue Metallic,Black/Graphite Fabric,270,Stephen Wade Toyota,https://www.stephenwadetoyota.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Door Edge Guards[installed_msrp] | Ikon GPS | Keep it Wild Savings [keep_it_wild_21] | Roof Rack Cross Bars[installed_msrp]
2024-08-07,JTEFU5JR7R5315284,2024,4Runner SR5 Premium,Available,False,At dealer,46394,Classic Silver Metallic,Black/Graphite Softex® [softex],476,Toyota of Santa Fe,https://www.toyotaofsantafe.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Moonroof | Predator Tube Step[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | SR5 Premium Package w/ Softex
2024-09-25,JTEKU5JR4R6306681,2024,4Runner Limited,DealerHold,False,Port to dealer,56833,Wind Chill Pearl [extra_cost_color],Redwood Leather,481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Automatic Running Boards | Door Edge Guards[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Limited Grade | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Third Row Seating - Leather"
2024-09-20,JTEKU5JR5R6307824,2024,4Runner Limited,DealerHold,True,At dealer,54249,Classic Silver Metallic,Black/Graphite Leather,366,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Limited Grade | Mudguards[installed_msrp] | Third Row Seating - Leather
2024-09-28,JTEKU5JR9R6307664,2024,4Runner Limited,Available,True,Port to dealer,53309,Wind Chill Pearl [extra_cost_color],Redwood Leather,326,Durango Toyota,https://www.durangotoyota.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Limited Grade | Mudguards[installed_msrp] | Special Color
2024-10-02,JTELU5JR0R6294999,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57794,Underground,Black/Graphite Softex® [softex],342,Hometown Toyota,https://www.hometowntoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package
2024-10-11,JTELU5JR0R6296249,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56970,Ice Cap,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | Sliding Rear Cargo Deck | TRD PRO Package
2024-10-04,JTELU5JR0R6303314,2024,4Runner TRD Pro,,False,Port to dealer,57672,Midnight Black Metallic,Black/Graphite Softex® [softex],359,Centennial Toyota,https://www.centennialtoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-09-29,JTELU5JR0R6303412,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58866,Terra,Black/Graphite Softex® [softex],363,David Wilson's Toyota of Las Vegas,https://www.dwtoyotalasvegas.com,True, XPEL Solar Plate Premium | 50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Charging Cable Kit | EXPL Paint Protection Partial Hood & Fender Fronts | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - White[installed_msrp] | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR0R6304043,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-06,JTELU5JR0R6304401,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,57059,Underground,Black/Graphite Softex® [softex],495,Toyota of Surprise,https://www.toyotaofsurprise.com,True,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | TRD PRO Package
Unknown,JTELU5JR0R6304477,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | TRD PRO Package
Unknown,JTELU5JR0R6304916,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56970,Underground,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | Sliding Rear Cargo Deck | TRD PRO Package
2024-10-08,JTELU5JR0R6305094,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],377,Stevinson Toyota East,https://www.stevinsontoyotaeast.com,False,50 State Emissions | TRD PRO Package
Unknown,JTELU5JR0R6305452,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58112,Underground,Black/Graphite Softex® [softex],400,Corwin Toyota Colorado Springs,https://www.corwintoyotacoloradosprings.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Console Safe[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | TRD PRO Package"
2024-10-02,JTELU5JR0R6306813,2024,4Runner TRD Pro,,True,Port to dealer,58352,Ice Cap,Black/Graphite Softex® [softex],366,Findlay Toyota,https://www.findlaytoyota.com,True,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Findlay Package | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-12,JTELU5JR0R6307508,2024,4Runner TRD Pro,DealerHold,True,Factory to port,56994,Underground,Black/Graphite Softex® [softex],377,Stevinson Toyota East,https://www.stevinsontoyotaeast.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-17,JTELU5JR0R6308125,2024,4Runner TRD Pro,,False,Port to dealer,56620,Underground,Black/Graphite Softex® [softex],181,Wills Toyota,https://www.willstoyota.com,False,50 State Emissions | TRD PRO Package
2024-10-19,JTELU5JR1R6295983,2024,4Runner TRD Pro,Available,True,Port to dealer,57129,Ice Cap,Black/Graphite Softex® [softex],385,Lithia Toyota of Billings,https://www.lithiatoyotabillings.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Permaplate | Pulse | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]
2024-10-14,JTELU5JR1R6298690,2024,4Runner TRD Pro,,True,Port to dealer,57774,Ice Cap,Black/Graphite Softex® [softex],383,Findlay Toyota Flagstaff,https://www.findlaytoyotaflagstaff.net,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR1R6300924,2024,4Runner TRD Pro,DealerHold,True,At dealer,58761,Terra,Black/Graphite Softex® [softex],366,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,True,"50 State Emissions | Console Safe[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-10-06,JTELU5JR1R6300972,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58960,Underground,Black/Graphite Softex® [softex],492,Right Toyota,https://www.righttoyota.com,False,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Console Safe[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR1R6302771,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57149,Midnight Black Metallic,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | Sliding Rear Cargo Deck | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR1R6302947,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Ice Cap,Black/Graphite Softex® [softex],29,Tony Divino Toyota,https://www.tonydivinotoyota.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-07,JTELU5JR1R6303354,2024,4Runner TRD Pro,Available,True,Port to dealer,56994,Ice Cap,Black/Graphite Softex® [softex],326,Durango Toyota,https://www.durangotoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR1R6303449,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57243,Ice Cap,Black/Graphite Softex® [softex],492,Right Toyota,https://www.righttoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-19,JTELU5JR1R6304584,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,59001,Terra,Black/Graphite Softex® [softex],374,Fremont Toyota of Sheridan,https://www.fremonttoyotasheridan.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Tray [parts_only_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-09-27,JTELU5JR1R6305427,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56944,Ice Cap,Black/Graphite Softex® [softex],432,Lithia Toyota of Missoula,https://www.lithiatoyotamissoula.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Preferred Owner's Portfolio | TRD PRO Package | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR1R6306321,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package
Unknown,JTELU5JR1R6306397,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,58987,Terra,Black/Graphite Softex® [softex],374,Fremont Toyota of Sheridan,https://www.fremonttoyotasheridan.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Tray [parts_only_msrp] | Door Edge Guards[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-10-14,JTELU5JR1R6308005,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Ice Cap,Black/Graphite Softex® [softex],362,Stevinson Toyota West,https://www.stevinsontoyotawest.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR2R6295927,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57973,Ice Cap,Black/Graphite Softex® [softex],342,Hometown Toyota,https://www.hometowntoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package
2024-10-10,JTELU5JR2R6298276,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Ice Cap,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR2R6298343,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,57550,Ice Cap,Black/Graphite Softex® [softex],307,Edmark Toyota,https://www.edmarktoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package
2024-10-11,JTELU5JR2R6300110,2024,4Runner TRD Pro,Available,True,Port to dealer,57193,Ice Cap,Black/Graphite Softex® [softex],385,Lithia Toyota of Billings,https://www.lithiatoyotabillings.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Permaplate | Pulse | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR2R6304304,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,57544,Terra,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Tray [parts_only_msrp] | TRD PRO Package | Trail Running Boards[installed_msrp]
2024-10-11,JTELU5JR2R6305470,2024,4Runner TRD Pro,,True,Port to dealer,58188,Underground,Black/Graphite Softex® [softex],487,Walla Walla Toyota,https://www.wallawallatoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | Toyota 4Runner Cooler - Cement[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-15,JTELU5JR2R6305677,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58337,Ice Cap,Black/Graphite Softex® [softex],400,Corwin Toyota Colorado Springs,https://www.corwintoyotacoloradosprings.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-15,JTELU5JR2R6306604,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58502,Underground,Black/Graphite Softex® [softex],492,Right Toyota,https://www.righttoyota.com,False,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-09-30,JTELU5JR2R6307395,2024,4Runner TRD Pro,,False,Factory to port,57967,Underground,Black/Graphite Softex® [softex],359,Centennial Toyota,https://www.centennialtoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR3R6301265,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56620,Terra,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package
2024-09-11,JTELU5JR3R6302111,2024,4Runner TRD Pro,Available,False,At dealer,59171,Terra,Black/Graphite Softex® [softex],426,McDonald Toyota of Fort Morgan,https://www.mcdonaldtoyotafortmorgan.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Console Safe[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp]"
Unknown,JTELU5JR3R6302559,2024,4Runner TRD Pro,,True,Port to dealer,58466,Terra,Black/Graphite Softex® [softex],366,Findlay Toyota,https://www.findlaytoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Findlay Package | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR3R6303288,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58841,Terra,Black/Graphite Softex® [softex],35,Brent Brown Toyota,https://www.oremtoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]"
Unknown,JTELU5JR3R6303338,2024,4Runner TRD Pro,,False,At dealer,59311,Underground,Black/Graphite Softex® [softex],200,Elko Toyota,https://www.elkotoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | Preferred Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp] | USB Dual Power Port[installed_msrp]"
2024-09-24,JTELU5JR3R6303579,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58002,Terra,Black/Graphite Softex® [softex],362,Stevinson Toyota West,https://www.stevinsontoyotawest.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
Unknown,JTELU5JR3R6304215,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,59092,Terra,Black/Graphite Softex® [softex],362,Stevinson Toyota West,https://www.stevinsontoyotawest.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | Toyota 4Runner Cooler - Cement[installed_msrp]"
2024-10-14,JTELU5JR3R6305123,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,59075,Terra,Black/Graphite Softex® [softex],481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Console Safe[installed_msrp] | Door Edge Guards[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | Trail Running Boards[installed_msrp]"
2024-10-15,JTELU5JR3R6305235,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package
2024-10-14,JTELU5JR3R6305364,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package
2024-09-26,JTELU5JR3R6305994,2024,4Runner TRD Pro,,True,Factory to port,57649,Ice Cap,Black/Graphite Softex® [softex],385,Lithia Toyota of Billings,https://www.lithiatoyotabillings.com,True,50 State Emissions | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Permaplate | Pulse | Running Boards - Chrome Detail[installed_msrp] | TRD PRO Package
2024-09-28,JTELU5JR3R6307227,2024,4Runner TRD Pro,DealerHold,True,Factory to port,57632,Underground,Black/Graphite Softex® [softex],486,Toyota of Pullman,https://www.toyotaofpullman.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Preferred Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]"
Unknown,JTELU5JR4R6301744,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57193,Underground,Black/Graphite Softex® [softex],341,Toyota of Bozeman,https://www.toyotaofbozeman.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]
2024-10-01,JTELU5JR4R6303087,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58911,Underground,Black/Graphite Softex® [softex],481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package"
Unknown,JTELU5JR4R6303929,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56620,Underground,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | TRD PRO Package
2024-10-16,JTELU5JR4R6304854,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-19,JTELU5JR4R6305566,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56944,Underground,Black/Graphite Softex® [softex],246,"Hellman Toyota, Inc.",https://www.hellmantoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]
2024-10-04,JTELU5JR4R6306264,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,58092,Underground,Black/Graphite Softex® [softex],7,Larry H. Miller Toyota Murray,https://www.larryhmillertoyota.com,False,50 State Emissions | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-19,JTELU5JR4R6307625,2024,4Runner TRD Pro,Available,True,Factory to port,56815,Underground,Black/Graphite Softex® [softex],326,Durango Toyota,https://www.durangotoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | TRD PRO Package
2024-09-28,JTELU5JR5R6295842,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57494,Terra,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | Running Boards | Sliding Rear Cargo Deck | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-11,JTELU5JR5R6296389,2024,4Runner TRD Pro,,True,Port to dealer,56620,Underground,Black/Graphite Softex® [softex],181,Wills Toyota,https://www.willstoyota.com,False,50 State Emissions | TRD PRO Package
2024-10-03,JTELU5JR5R6300117,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,59356,Terra,Black/Graphite Softex® [softex],400,Corwin Toyota Colorado Springs,https://www.corwintoyotacoloradosprings.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Console Safe[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp]"
Unknown,JTELU5JR5R6303339,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58531,Ice Cap,Black/Graphite Softex® [softex],425,Dolan Toyota,https://www.dolanrenotoyota.com,False,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-09-28,JTELU5JR5R6305253,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Ice Cap,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-16,JTELU5JR5R6306063,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57794,Terra,Black/Graphite Softex® [softex],492,Bell Road Toyota,https://www.bellroadtoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package
Unknown,JTELU5JR5R6306077,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Underground,Black/Graphite Softex® [softex],362,Stevinson Toyota West,https://www.stevinsontoyotawest.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR5R6306709,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,58337,Ice Cap,Black/Graphite Softex® [softex],366,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-15,JTELU5JR5R6307830,2024,4Runner TRD Pro,DealerHold,False,Factory to port,59306,Ice Cap,Black/Graphite Softex® [softex],253,Bighorn Toyota,https://www.bighorntoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp] | UV Sunshade (Windshield) - TRD"
